this_publ,title
https://dblp.org/rec/conf/pldi/CzaplickiC13,Asynchronous functional reactive programming for GUIs.
https://dblp.org/rec/conf/pldi/DaiHLH05,Automatically partitioning packet processing applications for pipelined architectures.
https://dblp.org/rec/conf/pldi/DangJCNMKD22,Compass: strong and compositional library specifications in relaxed memory separation logic.
https://dblp.org/rec/conf/pldi/DAntoniVLM14,Fast: a transducer-based language for tree manipulation.
https://dblp.org/rec/conf/pldi/DAntrasGGL17,Low overhead dynamic binary translation on ARM.
https://dblp.org/rec/conf/pldi/Danvy87,Memory allocation and higher-order functions.
https://dblp.org/rec/conf/pldi/Das00,Unification-based pointer analysis with directional assignments.
https://dblp.org/rec/conf/pldi/Dasgupta0KAR19,A complete formal semantics of x86-64 user-level instruction set architecture.
https://dblp.org/rec/conf/pldi/DasguptaDVAF20,Scalable validation of binary lifters.
https://dblp.org/rec/conf/pldi/DasLS02,ESP: Path-Sensitive Program Verification in Polynomial Time.
https://dblp.org/rec/conf/pldi/DathathriGHDBDS18,Gluon: a communication-optimizing substrate for distributed heterogeneous graph analytics.
https://dblp.org/rec/conf/pldi/DathathriKSDLM20,EVA: an encrypted vector arithmetic language and compiler for efficient homomorphic computation.
https://dblp.org/rec/conf/pldi/DathathriS0LLMM19,CHET: an optimizing compiler for fully-homomorphic neural-network inferencing.
https://dblp.org/rec/conf/pldi/DavidPY16,Statistical similarity of binaries.
https://dblp.org/rec/conf/pldi/DavidPY17,Similarity of binaries through re-optimization.
https://dblp.org/rec/conf/pldi/DavidsonG87,Cint: a RISC interpreter for the C programming language.
https://dblp.org/rec/conf/pldi/DavidsonJ94,Memory Access Coalescing: A technique for Eliminating Redundant memory Accesses.
https://dblp.org/rec/conf/pldi/DavidY14,Tracelet-based code search in executables.
https://dblp.org/rec/conf/pldi/DawsonRW96,Practical Program Analysis Using General Purpose Logic Programming Systems - A Case Study.
https://dblp.org/rec/conf/pldi/DeanCG95,Selective Specialization for Object-Oriented Languages.
https://dblp.org/rec/conf/pldi/Debray88,Unfold/Fold Transformations and Loop Optimization of Logic Programs.
https://dblp.org/rec/conf/pldi/DebrayE02,Profile-Guided Code Compression.
https://dblp.org/rec/conf/pldi/DebrayLH90,Task Granularity Analysis in Logic Programs.
https://dblp.org/rec/conf/pldi/DegenbaevEEMP16,Idle time garbage collection scheduling.
https://dblp.org/rec/conf/pldi/DEliaD18,"On-stack replacement, distilled."
https://dblp.org/rec/conf/pldi/DEliaDF11,Mining hot calling contexts in small space.
https://dblp.org/rec/conf/pldi/DeligiannisDKLT15,"Asynchronous programming, analysis and testing with state machines."
https://dblp.org/rec/conf/pldi/DeLineF01,Enforcing High-Level Protocols in Low-Level Software.
https://dblp.org/rec/conf/pldi/DesaiGJQRZ13,P: safe asynchronous event-driven programming.
https://dblp.org/rec/conf/pldi/Deutsch94,Interprocedural May-Alias Analysis for Pointers: Beyond k-limiting.
https://dblp.org/rec/conf/pldi/DeVitoHAHV13,Terra: a multi-stage language for high-performance computing.
https://dblp.org/rec/conf/pldi/DeVitoRFAH14,First-class runtime generation of high-performance types using exotypes.
https://dblp.org/rec/conf/pldi/DhamdhereRZ92,How to Analyze Large Programs Efficiently and Informatively.
https://dblp.org/rec/conf/pldi/DhulipalaB0022,PaC-trees: supporting parallel and compressed purely-functional collections.
https://dblp.org/rec/conf/pldi/DhulipalaBS19,Low-latency graph streaming using compressed purely-functional trees.
https://dblp.org/rec/conf/pldi/DhurjatiKA06,SAFECode: enforcing alias analysis for weakly typed languages.
https://dblp.org/rec/conf/pldi/DilligDA07,Static error detection using semantic inconsistency inference.
https://dblp.org/rec/conf/pldi/DilligDA08,"Sound, complete and scalable path-sensitive analysis."
https://dblp.org/rec/conf/pldi/DilligDA12,Automated error diagnosis using abductive inference.
https://dblp.org/rec/conf/pldi/DilligDAS11,Precise and compact modular procedure summaries for heap manipulating programs.
https://dblp.org/rec/conf/pldi/DimitrovRVK14,Commutativity race detection.
https://dblp.org/rec/conf/pldi/DincklageD08,Explaining failures of program analyses.
https://dblp.org/rec/conf/pldi/DingAVSOA15,Autotuning algorithmic choice for input sensitivity.
https://dblp.org/rec/conf/pldi/DingK99,Improving Cache Performance in Dynamic Applications through Data and Computation Reorganization at Run Time.
https://dblp.org/rec/conf/pldi/DingNGS17,Generalizations of the theory and deployment of triangular inequality for compiler-based strength reduction.
https://dblp.org/rec/conf/pldi/DingSKTHZ07,Software behavior oriented parallelization.
https://dblp.org/rec/conf/pldi/DingTKZK15,Optimizing off-chip accesses in multicores.
https://dblp.org/rec/conf/pldi/DingZ03,Predicting whole-program locality through reuse distance analysis.
https://dblp.org/rec/conf/pldi/DinizR97,Dynamic Feedback: An Effective Technique for Adaptive Computing.
https://dblp.org/rec/conf/pldi/DiwanMH92,Compiler Support for Garbage Collection in a Statically Typed Language.
https://dblp.org/rec/conf/pldi/DiwanMM98,Type-Based Alias Analysis.
https://dblp.org/rec/conf/pldi/DoengesKSFM22,Leapfrog: certified equivalence for protocol parsers.
https://dblp.org/rec/conf/pldi/DolanSM18,Bounding data races in space and time.
https://dblp.org/rec/conf/pldi/Dolby97,Automatic Inline Allocation of Objects.
https://dblp.org/rec/conf/pldi/DolbyC00,An automatic object inlining optimization and its evaluation.
https://dblp.org/rec/conf/pldi/DomaniKP00,A generational on-the-fly garbage collector for Java.
https://dblp.org/rec/conf/pldi/DonaldsonTTMMK21,Test-case reduction and deduplication almost for free with transformation-based compiler testing.
https://dblp.org/rec/conf/pldi/DongHLCW22,WebRobot: web robotic process automation using interactive programming-by-demonstration.
https://dblp.org/rec/conf/pldi/DorRS03,CSSV: towards a realistic tool for statically detecting all buffer overflows in C.
https://dblp.org/rec/conf/pldi/DoychevK17,Rigorous analysis of software countermeasures against cache attacks.
https://dblp.org/rec/conf/pldi/DragojevicGK09,Stretching transactional memory.
https://dblp.org/rec/conf/pldi/DrewsAD20,Proving data-poisoning robustness in decision trees.
https://dblp.org/rec/conf/pldi/DubachCRBF12,Compiling a high-level language for GPUs: (via language support for architectures and compilers).
https://dblp.org/rec/conf/pldi/DuckGR20,Binary rewriting without control flow recovery.
https://dblp.org/rec/conf/pldi/DuckY18,EffectiveSan: type and memory error detection using dynamically typed C/C++.
https://dblp.org/rec/conf/pldi/DuesterwaldGS93,A Practical Data Flow Framework for Array Reference Analysis and its Use in Optimizations.
https://dblp.org/rec/conf/pldi/DuLLYZN04,A cost-driven compilation framework for speculative parallelization of sequential programs.
https://dblp.org/rec/conf/pldi/DurstFHADBPFH20,Type-directed scheduling of streaming accelerators.
https://dblp.org/rec/conf/pldi/DussartHH97,Module-Sensitive Program Specialisation.
https://dblp.org/rec/conf/pldi/DybvigBE93,Guardians in a Generation-Based Garbage Collector.
https://dblp.org/rec/conf/pldi/EbciogluGKSZ94,VLIW Compilation Techniques in a Superscalar Environment.
https://dblp.org/rec/conf/pldi/EberhardtSRV19,Unsupervised learning of API aliasing specifications.
https://dblp.org/rec/conf/pldi/EckartL87,Distributed garbage collection.
https://dblp.org/rec/conf/pldi/EdelmannHK20,Zippy LL(1) parsing with derivatives.
https://dblp.org/rec/conf/pldi/Eggers10,2010 Athena lecture.
https://dblp.org/rec/conf/pldi/EichenbergerD96,A Reduced Multipipeline Machine Description that Preserves Scheduling Constraints.
https://dblp.org/rec/conf/pldi/EichenbergerD97,Efficient Formulation for Optimal Modulo Schedulers.
https://dblp.org/rec/conf/pldi/EichenbergerWO04,Vectorization for SIMD architectures with alignment constraints.
https://dblp.org/rec/conf/pldi/EideFFLL97,"Flick: A Flexible, Optimizing IDL Compiler."
https://dblp.org/rec/conf/pldi/EisenbergJ17,Levity polymorphism.
https://dblp.org/rec/conf/pldi/EizenbergHPD16,Remix: online detection and repair of cache contention for the JVM.
https://dblp.org/rec/conf/pldi/EizenbergPPMD17,BARRACUDA: binary-level analysis of runtime RAces in CUDA programs.
https://dblp.org/rec/conf/pldi/El-HassanyMBVV16,SDNRacer: concurrency analysis for software-defined networks.
https://dblp.org/rec/conf/pldi/EllisWNSMHCST21,DreamCoder: bootstrapping inductive program synthesis with wake-sleep library learning.
https://dblp.org/rec/conf/pldi/ElmasBNS13,CONCURRIT: a domain specific language for reproducing concurrency bugs.
https://dblp.org/rec/conf/pldi/ElmasQT07,Goldilocks: a race and transaction-aware java runtime.
https://dblp.org/rec/conf/pldi/ElmasTQ05,VYRD: verifYing concurrent programs by runtime refinement-violation detection.
https://dblp.org/rec/conf/pldi/ElwazeerAKSB13,Scalable variable and data type detection in a binary rewriter.
https://dblp.org/rec/conf/pldi/EmamiGH94,Context-Sensitive Interprocedural Points-to Analysis in the Presence of Function Pointers.
https://dblp.org/rec/conf/pldi/EmaniO15,Celebrating diversity: a mixture of experts approach for runtime mapping in dynamic environments.
https://dblp.org/rec/conf/pldi/EmmelmannSL89,BEG - A Generator for Efficient Back Ends.
https://dblp.org/rec/conf/pldi/EmmiEH15,Monitoring refinement via symbolic reasoning.
https://dblp.org/rec/conf/pldi/EmmiMM10,Parameterized verification of transactional memories.
https://dblp.org/rec/conf/pldi/EmrichLSCC20,FreezeML: complete and easy type inference for first-class polymorphism.
https://dblp.org/rec/conf/pldi/Engler96,"VCODE: a Retargetable, Extensible, Very Fast Dynamic Code Generation System."
https://dblp.org/rec/conf/pldi/EomD12,Self-stabilizing Java.
https://dblp.org/rec/conf/pldi/ErbsenGCWC21,Integration verification across software and hardware for a simple embedded system.
https://dblp.org/rec/conf/pldi/ErdwegSP21,"Concise, type-safe, and efficient structural diffing."
https://dblp.org/rec/conf/pldi/ErnstEFLP97,Code Compression.
https://dblp.org/rec/conf/pldi/Ertl95,Stack Caching for Interpreters.
https://dblp.org/rec/conf/pldi/ErtlCG06,Fast and flexible instruction selection with on-demand tree-parsing automata.
https://dblp.org/rec/conf/pldi/ErtlG03,Optimizing indirect branch prediction accuracy in virtual machine interpreters.
https://dblp.org/rec/conf/pldi/Evans96,Static Detection of Dynamic Memory Errors.
https://dblp.org/rec/conf/pldi/EvansF01,Bytecode Compression via Profiled Grammar Rewriting.
https://dblp.org/rec/conf/pldi/FaddegonC15,Algorithmic debugging of real-world haskell programs: deriving dependencies from the cost centre stack.
https://dblp.org/rec/conf/pldi/FaddegonC16,Lightweight computation tree tracing for lazy functional languages.
https://dblp.org/rec/conf/pldi/FahndrichD02,Adoption and Focus: Practical Linear Types for Imperative Programming.
https://dblp.org/rec/conf/pldi/FahndrichFSA98,Partial Online Cycle Elimination in Inclusion Constraint Graphs.
https://dblp.org/rec/conf/pldi/FahndrichRD00,Scalable context-sensitive flow analysis using instantiation constraints.
https://dblp.org/rec/conf/pldi/FarrowS89,A VHDL Compiler Based on Attribute Grammar Methodology.
https://dblp.org/rec/conf/pldi/FarvardinR20,From folklore to fact: comparing implementations of stacks and continuations.
https://dblp.org/rec/conf/pldi/FarzanKP22,Sound sequentialization for concurrent program verification.
https://dblp.org/rec/conf/pldi/FarzanLN22,Recursion synthesis with unrealizability witnesses.
https://dblp.org/rec/conf/pldi/FarzanN17,Synthesis of divide and conquer parallelism for loops.
https://dblp.org/rec/conf/pldi/FarzanN19,Modular divide-and-conquer parallelization of nested loops.
https://dblp.org/rec/conf/pldi/FarzanN21,Phased synthesis of divide and conquer programs.
https://dblp.org/rec/conf/pldi/FaustiniW87,An eductive interpreter for Lucid.
https://dblp.org/rec/conf/pldi/FedyukovichAB17,Gradual synthesis for static parallelization of single-pass array-processing programs.
https://dblp.org/rec/conf/pldi/FehrNRA0G22,IRDL: an IR definition language for SSA compilers.
https://dblp.org/rec/conf/pldi/FeiM06,Artemis: practical runtime monitoring of applications for execution anomalies.
https://dblp.org/rec/conf/pldi/FengGN12,Effective parallelization of loops in the presence of I/O operations.
https://dblp.org/rec/conf/pldi/FengMBD18,Program synthesis using conflict-driven learning.
https://dblp.org/rec/conf/pldi/FengMGDC17,Component-based synthesis of table consolidation and transformation tasks from examples.
https://dblp.org/rec/conf/pldi/FengSDG08,Certifying low-level programs with hardware interrupts and preemptive threads.
https://dblp.org/rec/conf/pldi/FengSVXN06,Modular verification of assembly code with stack-based control abstractions.
https://dblp.org/rec/conf/pldi/FerlesGDS18,Symbolic reasoning for automatic signal placement.
https://dblp.org/rec/conf/pldi/Fernandez95,Simple and Effective Link-Time Optimization of Modula-3 Programs.
https://dblp.org/rec/conf/pldi/FeserCD15,Synthesizing data structure transformations from input-output examples.
https://dblp.org/rec/conf/pldi/FessantPS98,"An Implementation for Complete, Asynchronous, Distributed Garbage Collection."
https://dblp.org/rec/conf/pldi/FischerCCL21,DIY assistant: a multi-modal end-user programmable virtual assistant.
https://dblp.org/rec/conf/pldi/FischerME12,Engage: a deployment management system.
https://dblp.org/rec/conf/pldi/FisherG05,PADS: a domain-specific language for processing ad hoc data.
https://dblp.org/rec/conf/pldi/FisherG94,Parallelizing Complex Scans and Reductions.
https://dblp.org/rec/conf/pldi/FisherR99,The Design of a Class Mechanism for Moby.
https://dblp.org/rec/conf/pldi/FlanaganF00,Type-based race detection for Java.
https://dblp.org/rec/conf/pldi/FlanaganF09,FastTrack: efficient and precise dynamic race detection.
https://dblp.org/rec/conf/pldi/FlanaganF10,Adversarial memory for detecting destructive races.
https://dblp.org/rec/conf/pldi/FlanaganF97,Componential Set-Based Analysis.
https://dblp.org/rec/conf/pldi/FlanaganFKWF96,Static Debugging: Browsing the Web of Program Invariants.
https://dblp.org/rec/conf/pldi/FlanaganFY08,Velodrome: a sound and complete dynamic atomicity checker for multithreaded programs.
https://dblp.org/rec/conf/pldi/FlanaganLLNSS02,Extended Static Checking for Java.
https://dblp.org/rec/conf/pldi/FlanaganQ03,A type and effect system for atomicity.
https://dblp.org/rec/conf/pldi/FlanaganSDF93,The Essence of Compiling with Continuations.
https://dblp.org/rec/conf/pldi/FlattD20,Compiler and runtime support for continuation marks.
https://dblp.org/rec/conf/pldi/FlattF04,Kill-safe synchronization abstractions.
https://dblp.org/rec/conf/pldi/FlattF98,Units: Cool Modules for HOT Languages.
https://dblp.org/rec/conf/pldi/FluckigerJKV22,Deoptless: speculation with dispatched on-stack replacement and specialized continuations.
